NAME,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25075_010E,B25075_011E,B25075_012E,B25075_013E,B25075_014E,B25075_015E,B25075_016E,B25075_017E,B25075_018E,B25075_019E,B25075_020E,B25075_021E,B25075_022E,B25075_023E,B25075_024E,B25075_025E,state,county,tract,year
"Census Tract 8118, Cook County, Illinois",1273.0,16.0,0.0,7.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,110.0,220.0,275.0,387.0,181.0,9.0,7.0,0.0,0.0,0.0,17,031,811800,2020
"Census Tract 8119, Cook County, Illinois",1601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,24.0,0.0,31.0,0.0,30.0,48.0,82.0,29.0,92.0,27.0,425.0,475.0,226.0,17,031,811900,2020
"Census Tract 8120, Cook County, Illinois",1897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,35.0,49.0,15.0,63.0,197.0,63.0,227.0,232.0,667.0,254.0,64.0,17,031,812000,2020
"Census Tract 8121, Cook County, Illinois",1229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,57.0,106.0,465.0,392.0,175.0,0.0,0.0,17,031,812100,2020
"Census Tract 8122, Cook County, Illinois",1159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,51.0,10.0,23.0,12.0,12.0,13.0,54.0,129.0,647.0,191.0,7.0,17,031,812200,2020
"Census Tract 8123.01, Cook County, Illinois",806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,58.0,37.0,74.0,132.0,159.0,101.0,41.0,27.0,110.0,0.0,19.0,17,031,812301,2020
"Census Tract 8123.02, Cook County, Illinois",850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,40.0,34.0,79.0,66.0,152.0,66.0,284.0,67.0,26.0,17,031,812302,2020
"Census Tract 8124, Cook County, Illinois",968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,12.0,18.0,45.0,149.0,358.0,204.0,104.0,17,031,812400,2020
"Census Tract 8125, Cook County, Illinois",662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,130.0,0.0,9.0,9.0,45.0,33.0,70.0,110.0,159.0,64.0,0.0,17,031,812500,2020
"Census Tract 8126, Cook County, Illinois",683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,40.0,86.0,23.0,93.0,25.0,26.0,100.0,96.0,90.0,56.0,0.0,17,031,812600,2020
"Census Tract 8127, Cook County, Illinois",760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,34.0,67.0,96.0,33.0,48.0,12.0,72.0,19.0,33.0,14.0,142.0,129.0,30.0,17,031,812700,2020
"Census Tract 8128.01, Cook County, Illinois",784.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,25.0,35.0,54.0,51.0,90.0,103.0,99.0,17.0,48.0,118.0,59.0,0.0,0.0,17,031,812801,2020
"Census Tract 8128.02, Cook County, Illinois",466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,34.0,29.0,20.0,52.0,51.0,15.0,76.0,27.0,88.0,46.0,8.0,17,031,812802,2020
"Census Tract 8129, Cook County, Illinois",1309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,39.0,9.0,0.0,9.0,35.0,0.0,0.0,8.0,52.0,395.0,398.0,313.0,22.0,0.0,17,031,812900,2020
"Census Tract 8130, Cook County, Illinois",1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,22.0,12.0,56.0,57.0,248.0,329.0,273.0,15.0,0.0,17,031,813000,2020
"Census Tract 8131, Cook County, Illinois",1155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,32.0,77.0,9.0,88.0,209.0,421.0,253.0,35.0,0.0,0.0,17,031,813100,2020
"Census Tract 8132, Cook County, Illinois",1185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,9.0,19.0,19.0,10.0,10.0,82.0,341.0,407.0,258.0,11.0,0.0,17,031,813200,2020
"Census Tract 8133.01, Cook County, Illinois",330.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,76.0,10.0,31.0,98.0,21.0,28.0,35.0,0.0,0.0,0.0,0.0,17,031,813301,2020
"Census Tract 8133.02, Cook County, Illinois",374.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,10.0,11.0,63.0,50.0,90.0,72.0,0.0,15.0,11.0,12.0,0.0,0.0,17,031,813302,2020
"Census Tract 8134, Cook County, Illinois",997.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,10.0,19.0,97.0,134.0,117.0,166.0,262.0,67.0,20.0,17.0,0.0,0.0,0.0,17,031,813400,2020
"Census Tract 8135, Cook County, Illinois",986.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,64.0,114.0,136.0,138.0,146.0,194.0,139.0,0.0,0.0,0.0,13.0,17,031,813500,2020
"Census Tract 8136, Cook County, Illinois",836.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,36.0,170.0,40.0,71.0,55.0,107.0,210.0,120.0,0.0,0.0,0.0,0.0,17,031,813600,2020
"Census Tract 8137.01, Cook County, Illinois",324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,37.0,37.0,27.0,58.0,77.0,64.0,9.0,6.0,4.0,0.0,0.0,0.0,17,031,813701,2020
"Census Tract 8137.02, Cook County, Illinois",645.0,0.0,0.0,0.0,10.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,10.0,0.0,49.0,41.0,84.0,31.0,185.0,99.0,118.0,0.0,0.0,0.0,0.0,17,031,813702,2020
"Census Tract 8138.01, Cook County, Illinois",352.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,0.0,27.0,15.0,30.0,67.0,47.0,52.0,26.0,14.0,0.0,0.0,9.0,0.0,17,031,813801,2020
"Census Tract 8138.02, Cook County, Illinois",560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,0.0,30.0,32.0,151.0,152.0,32.0,66.0,0.0,21.0,25.0,15.0,0.0,17,031,813802,2020
"Census Tract 8139, Cook County, Illinois",783.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,10.0,0.0,0.0,18.0,0.0,131.0,123.0,163.0,105.0,72.0,78.0,63.0,0.0,0.0,0.0,0.0,17,031,813900,2020
"Census Tract 8140, Cook County, Illinois",736.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,17.0,0.0,15.0,54.0,165.0,181.0,75.0,109.0,32.0,41.0,0.0,0.0,0.0,0.0,17,031,814000,2020
"Census Tract 8141, Cook County, Illinois",551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,52.0,76.0,236.0,6.0,110.0,30.0,12.0,0.0,0.0,12.0,0.0,17,031,814100,2020
"Census Tract 8142, Cook County, Illinois",1045.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,23.0,23.0,9.0,102.0,130.0,152.0,140.0,89.0,278.0,12.0,11.0,15.0,0.0,0.0,17,031,814200,2020
"Census Tract 8143, Cook County, Illinois",843.0,16.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,51.0,61.0,189.0,227.0,90.0,150.0,0.0,0.0,10.0,0.0,0.0,17,031,814300,2020
"Census Tract 8144, Cook County, Illinois",1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,25.0,0.0,137.0,342.0,359.0,22.0,311.0,62.0,0.0,0.0,0.0,11.0,0.0,17,031,814400,2020
"Census Tract 8145, Cook County, Illinois",1114.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,24.0,0.0,47.0,120.0,386.0,105.0,304.0,97.0,12.0,0.0,8.0,0.0,0.0,17,031,814500,2020
"Census Tract 1907.01, Cook County, Illinois",317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,6.0,118.0,44.0,116.0,0.0,0.0,0.0,0.0,17,031,190701,2020
"Census Tract 1907.02, Cook County, Illinois",666.0,7.0,22.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,49.0,74.0,256.0,109.0,99.0,18.0,0.0,0.0,0.0,17,031,190702,2020
"Census Tract 1908, Cook County, Illinois",870.0,47.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,76.0,162.0,258.0,193.0,30.0,27.0,8.0,0.0,17,031,190800,2020
"Census Tract 1909, Cook County, Illinois",241.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,46.0,70.0,98.0,0.0,0.0,0.0,0.0,17,031,190900,2020
"Census Tract 1910, Cook County, Illinois",470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.0,0.0,9.0,34.0,58.0,101.0,103.0,134.0,0.0,5.0,0.0,0.0,17,031,191000,2020
"Census Tract 1911, Cook County, Illinois",911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,18.0,49.0,0.0,42.0,102.0,261.0,228.0,92.0,46.0,23.0,0.0,0.0,17,031,191100,2020
"Census Tract 1912, Cook County, Illinois",514.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,31.0,67.0,107.0,107.0,122.0,0.0,0.0,0.0,0.0,17,031,191200,2020
"Census Tract 1913.01, Cook County, Illinois",952.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,29.0,0.0,62.0,81.0,216.0,388.0,120.0,16.0,15.0,0.0,0.0,17,031,191301,2020
"Census Tract 1913.02, Cook County, Illinois",680.0,44.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,12.0,46.0,0.0,216.0,170.0,95.0,0.0,8.0,0.0,10.0,17,031,191302,2020
"Census Tract 2001, Cook County, Illinois",753.0,11.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,78.0,34.0,4.0,83.0,68.0,148.0,259.0,17.0,20.0,0.0,0.0,17,031,200100,2020
"Census Tract 2002, Cook County, Illinois",855.0,13.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,93.0,65.0,210.0,383.0,50.0,0.0,0.0,0.0,17,031,200200,2020
"Census Tract 2003, Cook County, Illinois",255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,14.0,5.0,25.0,59.0,89.0,40.0,7.0,0.0,0.0,0.0,17,031,200300,2020
"Census Tract 2004.01, Cook County, Illinois",413.0,14.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,30.0,19.0,102.0,81.0,86.0,0.0,0.0,16.0,0.0,17,031,200401,2020
"Census Tract 2004.02, Cook County, Illinois",670.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,39.0,9.0,80.0,113.0,186.0,163.0,20.0,23.0,11.0,0.0,17,031,200402,2020
"Census Tract 2101, Cook County, Illinois",822.0,33.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,43.0,0.0,98.0,84.0,153.0,184.0,164.0,0.0,0.0,17,031,210100,2020
"Census Tract 2104, Cook County, Illinois",279.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,71.0,49.0,102.0,6.0,5.0,11.0,0.0,17,031,210400,2020
"Census Tract 2105.01, Cook County, Illinois",388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,11.0,7.0,41.0,61.0,90.0,53.0,102.0,0.0,0.0,17,031,210501,2020
"Census Tract 2105.02, Cook County, Illinois",487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,19.0,19.0,15.0,50.0,63.0,74.0,79.0,106.0,35.0,0.0,17,031,210502,2020
"Census Tract 2106.01, Cook County, Illinois",456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,49.0,58.0,116.0,146.0,34.0,42.0,0.0,17,031,210601,2020
"Census Tract 2106.02, Cook County, Illinois",698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,10.0,72.0,96.0,167.0,180.0,98.0,9.0,23.0,17,031,210602,2020
"Census Tract 2107, Cook County, Illinois",555.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,10.0,22.0,71.0,91.0,46.0,251.0,14.0,0.0,17,031,210700,2020
"Census Tract 2108, Cook County, Illinois",156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,15.0,45.0,39.0,22.0,0.0,10.0,17,031,210800,2020
"Census Tract 2109, Cook County, Illinois",748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,68.0,36.0,235.0,105.0,249.0,38.0,0.0,17,031,210900,2020
"Census Tract 2203, Cook County, Illinois",460.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,49.0,63.0,76.0,42.0,149.0,36.0,15.0,17,031,220300,2020
"Census Tract 2204, Cook County, Illinois",456.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,19.0,80.0,51.0,130.0,76.0,51.0,17,031,220400,2020
"Census Tract 2205, Cook County, Illinois",512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,39.0,39.0,75.0,120.0,92.0,89.0,31.0,0.0,17,031,220500,2020
"Census Tract 2206.01, Cook County, Illinois",252.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,51.0,60.0,83.0,5.0,0.0,17,031,220601,2020
"Census Tract 2206.02, Cook County, Illinois",428.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,67.0,59.0,153.0,49.0,70.0,0.0,17,031,220602,2020
"Census Tract 2207.01, Cook County, Illinois",396.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,38.0,0.0,69.0,84.0,103.0,55.0,0.0,0.0,17,031,220701,2020
"Census Tract 2207.02, Cook County, Illinois",512.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,44.0,30.0,121.0,100.0,132.0,42.0,0.0,17,031,220702,2020
"Census Tract 2209.01, Cook County, Illinois",415.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,11.0,0.0,22.0,27.0,48.0,168.0,44.0,30.0,31.0,0.0,17,031,220901,2020
"Census Tract 2209.02, Cook County, Illinois",380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,15.0,0.0,9.0,42.0,67.0,134.0,91.0,5.0,0.0,17,031,220902,2020
"Census Tract 2210, Cook County, Illinois",319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,29.0,0.0,45.0,52.0,91.0,40.0,25.0,18.0,11.0,17,031,221000,2020
"Census Tract 2211, Cook County, Illinois",628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,29.0,71.0,10.0,247.0,90.0,54.0,14.0,18.0,17,031,221100,2020
"Census Tract 2212, Cook County, Illinois",528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,70.0,182.0,50.0,85.0,67.0,29.0,17,031,221200,2020
"Census Tract 2213, Cook County, Illinois",282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.0,72.0,62.0,62.0,38.0,17,031,221300,2020
"Census Tract 2214, Cook County, Illinois",468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,65.0,101.0,67.0,125.0,57.0,21.0,17,031,221400,2020
"Census Tract 2215, Cook County, Illinois",487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36.0,76.0,93.0,135.0,72.0,55.0,17,031,221500,2020
"Census Tract 2216, Cook County, Illinois",793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,119.0,122.0,267.0,120.0,90.0,17,031,221600,2020
"Census Tract 2222, Cook County, Illinois",473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,39.0,95.0,89.0,96.0,98.0,17,031,222200,2020
"Census Tract 2225, Cook County, Illinois",297.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,19.0,24.0,38.0,29.0,105.0,55.0,0.0,17,031,222500,2020
"Census Tract 2226, Cook County, Illinois",268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,6.0,0.0,24.0,24.0,61.0,8.0,96.0,28.0,0.0,17,031,222600,2020
"Census Tract 2227, Cook County, Illinois",223.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,36.0,32.0,65.0,39.0,20.0,7.0,0.0,17,031,222700,2020
"Census Tract 2228, Cook County, Illinois",96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,9.0,7.0,13.0,9.0,12.0,5.0,0.0,17,031,222800,2020
"Census Tract 2229, Cook County, Illinois",125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,18.0,70.0,8.0,9.0,4.0,0.0,17,031,222900,2020
"Census Tract 2301, Cook County, Illinois",253.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,72.0,22.0,88.0,10.0,11.0,17,031,230100,2020
"Census Tract 8146, Cook County, Illinois",1213.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,93.0,110.0,169.0,136.0,394.0,125.0,82.0,68.0,8.0,6.0,0.0,17,031,814600,2020
"Census Tract 8147, Cook County, Illinois",1123.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,10.0,4.0,0.0,6.0,115.0,48.0,131.0,54.0,355.0,223.0,87.0,50.0,0.0,0.0,0.0,17,031,814700,2020
"Census Tract 8148, Cook County, Illinois",1223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,29.0,14.0,176.0,57.0,373.0,358.0,127.0,38.0,39.0,0.0,0.0,17,031,814800,2020
"Census Tract 8149, Cook County, Illinois",787.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,0.0,128.0,112.0,421.0,51.0,0.0,16.0,0.0,0.0,17,031,814900,2020
"Census Tract 8150, Cook County, Illinois",452.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,38.0,83.0,103.0,62.0,104.0,10.0,0.0,0.0,0.0,17,031,815000,2020
"Census Tract 8151, Cook County, Illinois",937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,74.0,21.0,0.0,17.0,57.0,42.0,91.0,261.0,131.0,195.0,15.0,0.0,0.0,0.0,17,031,815100,2020
"Census Tract 8152, Cook County, Illinois",1444.0,16.0,0.0,0.0,0.0,19.0,0.0,0.0,11.0,0.0,21.0,17.0,121.0,0.0,0.0,55.0,130.0,205.0,452.0,232.0,101.0,45.0,19.0,0.0,0.0,17,031,815200,2020
"Census Tract 8153, Cook County, Illinois",926.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,10.0,97.0,115.0,131.0,323.0,32.0,175.0,15.0,0.0,0.0,0.0,17,031,815300,2020
"Census Tract 8154, Cook County, Illinois",913.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,41.0,18.0,27.0,56.0,107.0,163.0,128.0,317.0,35.0,0.0,0.0,0.0,17,031,815400,2020
"Census Tract 8155, Cook County, Illinois",1778.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,53.0,231.0,258.0,346.0,462.0,213.0,0.0,20.0,20.0,21.0,17,031,815500,2020
"Census Tract 8156, Cook County, Illinois",1346.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,11.0,9.0,13.0,195.0,369.0,449.0,208.0,28.0,13.0,0.0,14.0,17,031,815600,2020
"Census Tract 8157.01, Cook County, Illinois",1175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,46.0,0.0,4.0,57.0,125.0,361.0,282.0,169.0,85.0,25.0,17,031,815701,2020
"Census Tract 8157.02, Cook County, Illinois",1305.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,49.0,36.0,29.0,102.0,134.0,201.0,224.0,288.0,165.0,37.0,17,031,815702,2020
"Census Tract 8158, Cook County, Illinois",486.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,10.0,7.0,41.0,69.0,166.0,98.0,47.0,33.0,0.0,17,031,815800,2020
"Census Tract 8159, Cook County, Illinois",1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,18.0,67.0,15.0,32.0,110.0,47.0,103.0,156.0,195.0,63.0,114.0,67.0,18.0,0.0,0.0,17,031,815900,2020
"Census Tract 8160, Cook County, Illinois",756.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,24.0,38.0,91.0,265.0,117.0,178.0,0.0,0.0,17,031,816000,2020
"Census Tract 8161, Cook County, Illinois",1475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,54.0,37.0,58.0,38.0,141.0,100.0,100.0,249.0,247.0,274.0,111.0,31.0,0.0,0.0,17,031,816100,2020
"Census Tract 8162, Cook County, Illinois",1078.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,17.0,0.0,18.0,8.0,87.0,46.0,244.0,241.0,284.0,46.0,14.0,0.0,13.0,17,031,816200,2020
"Census Tract 8163, Cook County, Illinois",1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,134.0,98.0,237.0,180.0,220.0,57.0,55.0,0.0,0.0,0.0,0.0,17,031,816300,2020
"Census Tract 8164.01, Cook County, Illinois",311.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,76.0,40.0,22.0,44.0,53.0,0.0,9.0,0.0,0.0,17,031,816401,2020
"Census Tract 8164.02, Cook County, Illinois",704.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,43.0,103.0,264.0,129.0,89.0,19.0,0.0,0.0,0.0,17,031,816402,2020
"Census Tract 8165, Cook County, Illinois",748.0,53.0,21.0,121.0,85.0,58.0,0.0,0.0,11.0,10.0,11.0,12.0,49.0,21.0,63.0,17.0,9.0,89.0,96.0,0.0,22.0,0.0,0.0,0.0,0.0,17,031,816500,2020
"Census Tract 8166, Cook County, Illinois",656.0,42.0,0.0,11.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,159.0,37.0,43.0,49.0,136.0,17.0,87.0,0.0,0.0,0.0,0.0,17,031,816600,2020
"Census Tract 8167, Cook County, Illinois",555.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,5.0,32.0,106.0,119.0,66.0,150.0,14.0,28.0,0.0,0.0,0.0,0.0,17,031,816700,2020
"Census Tract 8168, Cook County, Illinois",1614.0,12.0,9.0,18.0,11.0,4.0,0.0,0.0,0.0,0.0,39.0,0.0,22.0,0.0,229.0,109.0,340.0,369.0,290.0,83.0,70.0,9.0,0.0,0.0,0.0,17,031,816800,2020
"Census Tract 8169, Cook County, Illinois",1600.0,32.0,0.0,21.0,0.0,0.0,11.0,0.0,0.0,8.0,70.0,10.0,19.0,90.0,140.0,112.0,457.0,337.0,169.0,114.0,10.0,0.0,0.0,0.0,0.0,17,031,816900,2020
